Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address
76888.25246,4.831204403,5.805193228,4.47,40974.15205,"827 Shepherd Estate
Fredshire, AZ 59141"
64608.22231,4.0570074,6.38247203,4.43,36947.25904,"USNS Taylor
FPO AE 70099-7063"
60555.03963,7.329765059,8.071888739,5.12,46257.12379,"5910 Andrew Harbor Apt. 193
Jasonville, WI 07524"
80980.26057,5.428227059,6.678787573,3.38,37340.98294,"581 Daniel Lake Apt. 819
Lawrencemouth, MN 06734-2931"
69945.4618,5.521501569,7.443394888,5.21,25022.09883,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251"
56956.34414,6.488609409,6.777042814,3.16,57931.67323,"224 Burgess Bypass
Jennifertown, GA 02938-0819"
59580.33162,5.405141568,7.31212466,4.03,38525.2392,"76615 Gordon Views Suite 109
Manuelstad, AR 99150-1540"
75398.0768,5.952215218,5.28857279,4.42,42304.31774,"57361 Johnson Streets Suite 293
New Michael, MI 08161"
79055.6522,6.947015823,7.50967935,5.39,41724.90928,"417 Douglas Ferry Apt. 586
South Marystad, OR 80679-9099"
68113.31124,6.306611021,7.206542561,3.37,44316.38482,"928 Sullivan Square Apt. 560
North Johnfort, MH 95833-5838"
90201.40464,5.538018848,6.015787795,2.38,35220.86194,"83414 Richard Port
East Scott, SD 63708-7964"
44206.21021,6.358367103,7.304254283,6.27,23033.54833,"9465 Foster Gateway
Michelleshire, MT 15074"
82748.75136,5.554756972,7.999047643,3.04,20152.16961,"021 Eric Meadow
Griffinstad, OH 04640"
78933.49592,6.844164136,7.416307152,3.15,28675.19043,"36407 Chad Ways
Lake Robertfurt, PA 47380"
55833.70199,7.34387631,6.732811828,3.28,37838.86633,"2672 Kimberly Locks
West Jonathanborough, KY 65323"
73853.70376,6.189819348,7.842874893,4.01,34823.60503,"Unit 9778 Box 2114
DPO AP 59374"
76956.49145,7.200016,6.412197842,4.39,23867.32598,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023"
,6.544491927,8.502343255,3.37,45348.55875,"6623 Allen Harbor
Millerfurt, NJ 94544"
64188.5254,7.244880302,7.089831772,6.3,34211.29696,"569 Bush Mission
West Jamie, NJ 58614-3289"
83656.48931,7.553568914,5.457145849,3.5,42841.74162,"406 Kathleen Brooks
Rowlandburgh, MT 03570-7987"
53793.28059,4.567450436,5.193259488,3.32,37683.74582,"029 Michael Fort
Jonathanshire, RI 04183"
89910.75164,6.225279277,5.662139684,4.45,37517.88304,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507"
64105.60601,6.099286714,5.289327283,3.31,42938.16233,"197 Joseph View
West Hannahborough, CA 05137-9129"
60075.89061,5.284926497,7.604092129,6.21,30394.88704,"30950 Mary Plaza
Lake Haley, MP 55938"
72331.67854,6.733341597,6.633598721,3.38,34718.07293,"383 Jeremy Unions
West Kimberlyfurt, SD 60376-7253"
42969.65939,6.295500995,7.885507353,4.38,29594.08986,"052 Andrews Square
Port Thomas, ME 50816"
48418.25234,5.855530706,6.110107841,4.04,41513.39942,"47482 Sanchez Springs
Timothyside, MD 95946"
57880.64441,5.796357678,7.272294414,6.02,20255.9803,"41142 Haley Square
East William, OR 75068-7718"
74992.15533,7.034320282,7.716100333,6.12,30885.20321,"09475 Jeremy Mill
Danielstad, PR 71957-9999"
54203.30082,7.298337307,6.204286865,2.49,60388.34425,"12804 Hood Extension Apt. 337
Dianaton, TX 94633"
70632.60722,7.294085303,7.158449467,4.17,45919.26116,"903 Laura Villages
Foxview, NC 26744"
86051.0873,6.048516624,6.196703573,3.26,49475.67121,"78608 Brown Tunnel
Kimberlyville, NH 77937"
72630.0094,5.737895718,4.711060431,3.03,45888.87423,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286"
61821.94044,5.738638034,8.076674531,4.29,19123.41954,"5464 Freeman Spur
Anthonyfort, DC 44043"
70754.59688,6.485333231,8.183183825,6.33,25442.39728,"382 Russell Mountain Suite 211
Hillfurt, AL 66686"
62840.19047,6.389363529,6.002304868,3.33,35658.69268,"94986 Johnson Points Suite 190
South Patricia, MT 12752-2964"
54259.47605,6.064384805,5.4917461,4.31,26482.16068,"512 Becker Turnpike
Brendatown, AL 59581-3756"
56060.90043,6.156145637,6.669531706,4.26,42461.31544,"80173 Garrett Locks Apt. 259
Cookborough, VI 63291-1546"
86401.89381,5.744152361,5.833799709,3.36,38799.43232,"194 Peterson Lake Apt. 475
Perrybury, LA 53216"
73466.77183,6.341691523,20.9633755527276,6.28,43108.01999,"31689 Santos Roads Apt. 428
Douglasside, OH 62197"
70817.39831,5.641714052,7.74434561,5.08,33597.49765,"37873 Moore Spurs
Toddview, CA 62858-9908"
79661.16409,6.739305373,7.503768529,6.23,44099.74898,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148"
61506.59477,6.411061895,6.701059385,3.13,53962.05633,"87448 Torres Junction
North Ashley, CA 15493"
78114.42133,7.570045663,8.423978174,6.0,41831.04112,"3113 Jamie Junction
Reneeland, NY 55913-3102"
73779.09308,4.847919095,6.502540831,2.46,40935.06246,"60362 Anthony Causeway
Rivasshire, OH 94931"
78705.90987,5.193468669,7.609021436,6.21,40204.52046,"763 Lisa Turnpike
Josephstad, NE 53897-6198"
83145.08571,7.190975568,9.309901622,6.17,7360.295191,"605 Chen Prairie Apt. 587
West Crystalfort, AK 97369"
63232.94007,7.350601424,7.262950102,4.24,33637.95541,"273 Allen Drive
Dominguezfurt, NM 31814-9062"
71560.01989,5.685707175,5.776343122,4.12,40311.27626,"6633 Keller Key Suite 289
North Joel, AR 93748-4260"
79310.36198,4.247433999,7.518204325,4.38,43982.18896,"561 Shah Turnpike Suite 530
Stephaniemouth, GU 57099"
56290.32129,5.765599756,7.112024107,3.21,27648.72339,"04063 Ethan Via
West Brentchester, DE 77482"
74526.49852,5.679689281,7.002164062,5.48,32518.48449,"42650 Keith Groves
Chadborough, ID 03114-2105"
61467.74963,5.270573067,7.38290195,5.35,38816.13582,"236 Mary Falls
Lake Matthewstad, ND 42337"
73658.11674,6.099712046,7.925387401,4.16,57646.3915,"8152 Medina Row
East Jennifer, FL 96460-5470"
56743.57798,5.251342071,5.129120552,4.14,23889.15663,"3295 Floyd Forks Apt. 320
Jonesburgh, PW 27120"
63582.97606,4.797856325,5.872524435,2.16,52070.89638,"3349 Page Run Suite 343
Morrisonfort, MT 31491-9348"
78358.94845,5.258159745,8.102095935,6.19,40591.32522,"74861 Linda Turnpike Apt. 233
New Heidifort, SD 15736"
82743.50931,6.514382102,8.137474862,5.3,41859.0724,"483 Ashley Heights
Lake Andrewshire, CT 40554"
61877.54906,5.546028793,6.801887465,3.25,28604.94368,"03529 Hull Mountains
Lake Zacharyshire, WY 94496"
59963.91404,7.369297225,6.442741924,3.23,39170.30806,"805 Peterson Park Suite 258
Jacquelineton, WA 25721-4822"
58099.53712,6.758248333,9.148798841,4.41,27063.08781,"42598 Julian Flats Apt. 437
Moorechester, MS 29172-1140"
75054.75347,6.282693303,6.402843907,4.25,37179.35057,"Unit 5748 Box 5144
DPO AA 30892"
79163.77862,4.11266085,6.922618314,4.39,31514.44338,"0510 Porter Prairie
Lopezside, VA 87777"
69442.44539,5.967035895,5.580979938,3.19,56984.14525,"147 Diana Fields Suite 813
North Pamelaberg, IL 41147-5501"
76181.20752,5.479309426,5.313801866,4.27,22850.03376,"75805 Cowan Street
Leslieberg, UT 06596-4358"
56799.07406,4.861428751,4.499119974,4.23,52875.06496,"657 Eric Stravenue Apt. 158
Daniellebury, PA 76199"
52511.65435,4.579884939,20.9633755527276,3.3,24612.98724,"3105 Alisha Throughway
South Jennifershire, LA 70743-0264"
86362.7834,5.800030782,6.769325785,4.47,34050.12992,"8827 Catherine Stream Suite 604
Danielmouth, WI 91505"
74230.51796,6.471662026,7.364007368,5.09,19108.53486,"600 Long Ports
New Catherine, NJ 08205-8947"
80793.42091,4.365596873,7.06046765,4.41,25377.56176,"0211 Wright Heights Apt. 524
Colemantown, FM 10131-4256"
72618.53846,5.160574116,7.64012721,4.46,37345.91172,"144 Zachary Bridge
Port Marcport, PW 22795"
48662.29928,6.310493215,7.195635471,6.46,29002.0961,"645 Judy Underpass Suite 149
Port Allisonshire, NY 29293-1155"
71277.26843,5.411877415,6.286579479,3.17,36325.78762,"Unit 4177 Box 3656
DPO AP 14075"
80285.68125,5.749936131,5.211933976,3.03,48633.82943,"USNS Cardenas
FPO AP 62750-6768"
62681.79809,7.341254061,4.12527809,3.01,17454.45522,"024 Singleton Forest Apt. 772
North Brandystad, LA 27639-7085"
65673.75136,5.689867244,7.346789774,6.27,32367.44638,"020 Lisa Orchard
North Nathanielberg, CA 52423"
64426.86589,5.504012493,8.950179039,3.31,18214.31405,"Unit 4466 Box 0788
DPO AP 45943"
83801.82006,4.888150026,8.707379521,5.39,33184.55158,"2466 Mary Shoal Suite 833
Markfort, VI 51721"
87638.11565,6.347008373,6.953770536,2.45,34109.24426,"683 Anderson Ville Apt. 700
South Anthonychester, MP 06243-7109"
69179.70041,5.424773688,6.08347967,3.25,36323.69445,"47625 Rogers Extension
Port Lori, KY 17029"
77540.89419,3.004716836,6.530857667,2.02,21671.51414,"4243 King Mission
West Brittanyberg, AR 95531-5761"
67612.49203,5.352808826,7.474352636,5.05,40272.36565,"08651 Ryan Corner Apt. 064
Christinemouth, WV 60090-0736"
73180.67337,6.241898806,9.118588644,3.33,43144.71493,"046 Amy Port
Richardstad, KY 97701-1075"
75786.34924,5.174373335,5.922408509,3.1,36352.35133,"610 Shaffer Forge
Davidfort, DC 99315"
68294.30753,5.706869886,6.457792318,3.5,21770.67356,"06121 Fry Parkways
Benjaminberg, WA 46574-5753"
57684.52669,6.402133413,6.053240408,2.16,31033.02311,"222 Roberts Motorway Apt. 389
Port Douglasville, MA 82521"
71701.8418,5.897954336,7.517091389,6.11,27610.38763,"4240 Mary Island
East Stephanieshire, KS 49465"
68259.16034,7.144078166,8.092215309,3.11,17861.31731,"106 Danny Expressway Apt. 292
Pamelahaven, WA 77184"
70972.24051,4.758437899,8.050487087,4.3,45696.87473,"897 Jackson Hills
Lake Jeremy, WY 98979"
71307.90299,5.335214508,7.508271585,3.42,27619.16309,"14469 Thomas Garden
Rileyton, VA 94449-1369"
87626.94348,6.58861348,7.608873041,3.15,36654.46346,"204 Wells Shoal Apt. 266
Port Patrick, MT 54828-4218"
66651.6003,8.042661057,7.145904972,5.46,46165.70063,"554 Shane Street
Nicholasmouth, MN 99068"
68600.0416,7.892039099,8.069702211,3.09,39091.21823,"641 Carl Harbors
Combsshire, HI 97635-3715"
67846.04866,5.379704851,6.103863335,4.15,27442.09616,"070 Sanchez Knoll Suite 569
Saraville, MP 39758"
63345.18738,7.564139624,7.282044029,3.13,41461.94693,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848"
66262.19253,6.292294206,4.923681152,4.23,45055.2401,"372 Stephanie Port Apt. 695
Johnsonland, WY 50037"
73659.10345,4.662016527,5.080215169,4.47,39575.38909,"0409 David Trail Suite 072
South Daleton, DE 07146-8575"
60904.45073,4.035776603,6.476941994,2.45,33078.14996,"9538 Brown Shores Suite 555
Leeview, PW 44296"
63543.58805,6.406734259,5.567048468,3.45,44541.64605,"4004 Susan Trail Suite 396
Georgeville, HI 96392-1963"
67582.84414,5.639891799,8.013745403,3.04,41529.6954,"62419 Justin Squares
South Olivia, WY 14271"
54841.76459,5.25491668,5.66365786,2.15,31196.47801,"09292 Christina Station
Eddieville, CO 87564"
69657.36279,6.352332251,5.36880436,3.08,29973.09356,"44132 Brittany Forks Suite 881
Davisview, IA 04334-2466"
66369.75098,4.26897623,7.399066489,6.41,18683.53506,"9057 Davis Crest
Bradhaven, MD 58632"
68785.85474,6.150061464,9.507527474,4.11,40634.94902,"323 Alexandria Crescent
Lake Brittanyside, ND 52937-5753"
61306.11813,8.472279818,6.181664334,2.05,37252.72,"Unit 4748 Box 5648
DPO AE 48373-6897"
54850.74177,4.615917911,5.548139816,3.2,38390.67149,"027 Laura Lakes
Ronaldmouth, VT 77732"
71795.85833,5.602506112,7.997290565,6.45,49773.19509,"PSC 6407, Box 2302
APO AE 38092-8628"
69676.59651,5.477064875,5.893543734,3.14,31727.36438,"01220 Bright Glens
Hullchester, IA 10006-1954"
55815.56872,7.151591185,6.002938215,2.35,42961.7642,"734 Lindsey Mountains Apt. 814
Jamesmouth, NV 59284"
71332.55303,6.262355267,4.565155298,4.04,49628.41471,"21383 Maurice Cove Suite 556
North Timothy, NJ 34831"
61951.17044,6.065183671,7.43863334,5.43,31521.27571,"471 Robert Path Apt. 386
South Sherrymouth, OR 35057-8177"
57855.69136,5.184382513,6.568365928,4.06,40581.75932,"29482 Livingston Haven
West Vincentton, NV 95170"
66706.07453,5.711785722,7.890367053,5.13,38981.04403,"1836 Robert Greens Suite 745
Lake Patrickton, ID 77882"
,5.289803667,5.532091955,2.03,32642.03744,"32580 Frank Mountain Apt. 664
Jacksonview, HI 21027"
61666.49943,6.089201695,8.138369526,3.17,24865.98505,"PSC 2318, Box 9657
APO AP 52492"
75435.42425,5.589262465,6.890146149,3.46,22637.48514,"59369 Costa Lake
Jessicahaven, NC 29366-7992"
61682.99948,5.973472603,6.288611418,4.38,29674.03236,"PSC 6540, Box 3546
APO AP 12105-8095"
68211.28951,7.933583557,6.970127179,4.28,40808.98878,"USCGC Le
FPO AE 81056"
75282.44801,7.149076222,7.484608383,5.36,28385.50253,"1879 Hudson Causeway Apt. 611
New Lisa, NV 26238-9184"
67143.75045,5.795685418,7.877533794,3.06,32715.66074,"2958 Melissa Walks Apt. 547
Greenemouth, AS 15519"
68974.10287,,6.807937554,3.13,31832.99262,"470 Lewis Row
New Daniel, FL 33180-5951"
69845.23819,,7.736606019,6.1,37014.02104,"8465 Spencer Glens Suite 995
West Kathyland, AZ 24574"
74475.54481,6.191989342,7.883840411,5.23,21149.00725,"58124 Meyer Islands
Kimberlystad, GU 85766"
70219.69037,5.707247242,7.609499361,5.01,28553.81548,"57732 Gross Stravenue Suite 034
Kendraberg, GU 50980-7330"
64455.7791,6.152455871,7.425795788,6.14,29066.21781,"Unit 3025 Box 1270
DPO AP 46231-3142"
42940.13894,4.238065602,7.812724696,6.36,45709.11709,"2989 Ronald Haven Suite 350
Andersonport, MA 12950-2330"
66490.83327,6.53936159,7.951156537,5.46,33650.09384,"443 Miller Road
Courtneyside, IL 83769"
64261.82856,5.69552199,6.612830339,2.22,41190.54637,"304 John Passage Suite 487
Port Johnport, AL 35566-3080"
85207.42505,7.03150132,7.345307871,5.31,40946.07085,"0562 Sullivan Isle
East Edwardside, IA 49505"
76268.09274,6.377042817,9.002044879,6.1,25978.89523,"80188 Nelson Islands
Port Nathanberg, CA 12739"
69918.44186,6.931829954,8.310986463,4.13,54346.75234,"83782 Estes Fords Suite 995
Morrisonview, GA 93273"
51144.8509,4.191621744,6.701869131,3.03,18277.60136,"USCGC Phillips
FPO AA 52720"
72583.25334,6.521821037,5.773618814,4.49,21768.32105,"03475 Hunter Viaduct Apt. 948
South Franklin, SC 33361"
58182.06087,6.052909859,7.871996503,5.29,17668.95198,"Unit 7909 Box 7133
DPO AE 91428-7915"
,7.205817168,7.066254236,6.2,24222.47091,"USNV Sexton
FPO AP 65688"
79801.75734,6.313971756,5.519717438,2.39,33579.9133,"098 Julie Cliff Suite 274
Fergusonfurt, DC 47107"
,7.309191879,7.370992683,3.2,35447.92121,"34598 Hannah Viaduct
East David, AK 29066"
46062.75427,7.840108149,6.215335957,2.45,28288.33249,"76080 Howard Streets Suite 648
East Markstad, DE 32467"
83658.66099,6.152829207,6.690874868,4.47,42647.86966,"92099 Johnson Forest
West Mark, KS 50530-9221"
58299.82603,5.037562816,7.002685869,4.03,31675.26753,"5061 Jennifer Ridge Apt. 415
Jamesfurt, TN 75685-1957"
62342.84718,6.506083303,4.666259583,2.47,38010.37274,"75010 Aimee Summit Suite 517
West Angelchester, OK 46301"
44328.2563,5.644951798,6.813808755,2.06,20820.24137,"4237 Cassandra Parkways
West Rachaelfurt, FM 97165"
73470.93316,5.722509283,6.169214911,3.47,32855.5057,"1691 Long Village
Christophermouth, CA 03713-2387"
64438.10915,6.084792831,6.464967336,4.43,40538.96124,"532 Beltran Plaza
Fergusonland, GU 75166-1939"
54516.63198,7.123411231,4.321938664,2.32,51298.9504,"763 Jason Causeway
Lake Michaelhaven, AL 02261-6936"
74182.50577,5.432402397,7.224551566,3.14,14659.99426,"8863 Hernandez Park
Yeseniamouth, IA 07741-8905"
43800.29197,7.364521955,6.990744746,2.17,34184.96587,"59488 Brandon Plaza
Danielmouth, DC 61389"
50703.15292,6.096813146,7.784817857,4.49,26324.20787,"Unit 8400 Box 2364
DPO AE 91759"
81721.60582,4.395841022,20.9633755527276,4.44,40454.81895,"USNV Lee
FPO AE 92072"
74455.44203,6.718328181,6.98639502,4.5,62449.97385,"3237 Lynch Dale
Abigailfort, UT 27715-1805"
61634.0358,5.748254776,6.867792808,3.49,46857.47027,"PSC 7344, Box 4810
APO AA 07023-3790"
47634.19218,4.005731084,6.784131099,3.25,51505.71168,"9320 Chen Dale Suite 981
North Sherry, VA 48163"
81093.2315,6.603548759,6.564980962,2.4,38473.12773,"9979 Timothy Vista Apt. 367
Mejiafort, AZ 10594"
50571.40647,6.925275682,7.946493041,6.12,40913.30483,"7663 Adam Fords Apt. 028
Pattersonburgh, WA 69032"
69799.54988,3.634897423,6.641108664,4.46,17217.21682,"961 Veronica Port
Powellland, WA 03414-4649"
80955.09234,6.728471835,6.511389511,3.28,29431.80687,"85538 Cortez Pass
West Bradley, TN 13716"
99317.82315,5.495860991,7.18272144,6.03,50350.35229,"87549 Garcia Path
Solomonside, ID 72003"
53510.24435,6.033123439,5.61579805,2.45,22977.91539,"22289 Wright Park
Hollyborough, LA 55590-2912"
77755.5397,5.718540434,6.891789699,4.36,22239.28398,"5555 Eric Mountains Suite 230
Port Cindy, SD 44847-6360"
67726.19292,5.841467063,8.416413547,6.37,37158.73837,"680 Kelly Curve
North Donald, MN 03006-8747"
46135.24786,5.656343486,7.303474997,3.47,39232.22491,"680 Susan Lodge Suite 323
West Brenda, WI 78280-2065"
77089.65366,6.1228162,6.265592476,4.38,46740.88672,"4383 Melanie Parkway
Lake Michaelside, MA 32559-8622"
88850.47602,4.783567214,6.15918296,2.38,26565.33433,"2431 Edwards Glen Apt. 132
West Angela, MH 65621-6915"
61828.03256,7.129286455,7.035450746,6.24,43068.22881,"03619 Martin Groves Apt. 807
South Jennifershire, CT 58484"
70553.46367,5.577570044,5.938542335,4.38,43538.29597,"Unit 9291 Box 1431
DPO AP 47652-4784"
65220.10452,6.865264907,7.455660643,4.0,22585.2362,"089 Smith Gateway Suite 155
East Christinastad, OH 35012-9032"
77932.5664,5.942552133,7.123306887,3.41,29085.13579,"26633 Anne Flat
Michelleville, OK 45070"
54341.1538,3.753906833,7.157119845,4.19,30542.21225,"4012 Johnson Crescent
Butlermouth, PR 75377-2568"
70850.39992,7.306785124,4.209620425,2.14,33845.64695,"04524 Ramirez Manors
East Kevin, RI 54143-4969"
68482.91036,4.949845164,7.536690959,4.26,37366.8598,"3569 Smith Bridge Apt. 321
East Jasonmouth, NY 92817"
67006.3622,5.706389291,9.295531207,6.38,34653.7981,"815 Mark Rapids Apt. 633
Aguirrefurt, AZ 73000"
81941.22296,5.888005158,7.381076691,6.16,41766.85756,"34363 Isaac Route Apt. 747
Lake Peggy, AZ 19681-3336"
71717.86935,7.10105393,7.620690943,3.08,27524.95593,"364 Richard Shoals Suite 169
Lake Sandra, MP 05157"
80168.91115,6.158568849,7.905983992,6.23,24833.29858,"1782 Tran Course Suite 370
Joeville, KY 71700"
73047.32581,6.458334703,7.518636117,6.04,47053.45906,"774 Jonathan Centers Apt. 640
Mcdonaldshire, AZ 01673-7829"
76186.84722,7.418553423,7.470557508,5.02,30829.90595,"41917 Madden Shores Apt. 497
West Davidton, OR 09611"
50764.67343,6.292878824,7.383725367,3.13,33577.08481,"908 Scott Mews
Derekfurt, VI 69962"
72551.36976,5.045932442,5.613834274,4.48,39740.06394,"9212 Stanley Cliff Suite 527
South Lawrence, NH 11298"
59981.13398,6.236576038,6.85280203,2.35,49620.38257,"29485 Caroline Forks
New Kimberly, LA 46834"
74521.14052,3.966391566,7.731463233,6.14,26251.87217,"118 Meghan Ville Suite 409
East Jacquelineberg, KY 25202"
77853.31613,4.152152601,7.115080039,3.02,38031.07264,"370 Marco Square
Port Riley, TX 23116-0116"
71684.09549,5.229371954,7.521449211,5.17,24555.33668,"62237 Ellis Field Suite 398
Port Anthonyport, OH 98437-6522"
76223.56126,6.371627248,5.342217158,2.42,30165.33745,"8456 Rodgers Burg Apt. 215
South Michelle, NM 01475"
51654.2801,5.327711512,8.79127232,4.3,28197.61822,"809 Lee Square
Andersonview, MT 28768"
60717.39827,4.409209199,5.303686666,4.11,42891.59894,"647 Parks Summit
Charlesfort, CT 20661"
69413.6134,3.1188017,5.372992296,4.39,43722.51676,"254 Mills Meadows
Loganberg, NH 56350"
78529.52768,7.060887682,7.634761678,5.2,23897.11627,"2631 Ellis Walk
Samanthatown, VT 51809-6834"
71350.77628,5.802554121,8.787965083,4.38,29207.16029,"1980 Kimberly Highway Apt. 890
Kimberlyburgh, VA 66286"
70250.56875,6.406191691,8.106738766,6.16,35271.36464,"801 Sarah Common
Lake Kevin, OK 31127-1573"
54725.20287,5.571957616,7.222152718,5.15,26993.35724,"36307 Rice Port
Port Ethanshire, OR 78905"
68508.32406,6.53528588,7.151596571,6.23,25290.40994,"08796 Johnson Crest
New Ninaberg, MT 66467-2645"
66789.16181,5.390035654,6.783346706,4.47,35735.32371,"8912 Erin Fort Suite 615
South Joseph, PA 68267-2295"
62087.47464,6.182507003,8.135098421,6.13,43013.79648,"82610 Harper Oval
Johnsonburgh, CT 33262"
77345.47238,5.407514629,8.243178477,3.11,26706.91103,"583 Carolyn Stravenue Apt. 669
Rhodesstad, MT 65818"
52018.16462,5.312268019,7.834925575,4.07,60742.63487,"PSC 7402, Box 8240
APO AP 60226-2255"
87916.90962,7.738422514,6.916735342,2.31,32697.87881,"364 Sheppard Shores Suite 749
Brandonton, TX 33640"
44710.18346,5.409128311,8.951344401,4.06,56584.4138,"Unit 8726 Box 6269
DPO AE 85868-3124"
44048.45669,6.870971793,8.217176714,5.49,40942.59401,"5412 Dean Lodge Suite 621
New Lori, CA 70385"
64201.50317,5.17468109,5.220126532,3.42,23252.16459,"1203 Clay Summit
East Johnmouth, NY 39418-6610"
80778.5735,7.579366477,6.822502872,3.15,42462.02841,"862 Hoover Bypass
Lisahaven, DC 23286"
54407.07785,6.402339097,7.423947631,3.3,36707.94163,"USNS Gray
FPO AE 84650"
70594.15766,6.727455877,6.844712274,2.04,55601.04894,"844 Sarah Extensions Apt. 888
West Patrickport, MP 50639-9331"
66357.88017,6.49722241,7.028679218,5.02,39575.97947,"92849 Irwin Mission
Michaelport, NC 68493"
62141.69861,5.060596059,6.063680473,4.01,37463.83648,"342 Parrish Forest Apt. 984
South Robin, NC 17347-9952"
83774.5433,7.703566148,9.652003929,4.23,37130.79685,"8392 Gross Parks
South Nina, WI 35907-1347"
39777.60691,5.804627226,7.147718742,3.16,38725.4243,"5231 David Shoals
East Chaseland, MO 54930-5094"
83088.0696,6.45972994,8.725138633,5.17,40564.63881,"703 Carmen Forges Apt. 910
North Thomasborough, KS 31780"
52588.68365,5.261432252,5.053065889,2.49,32938.35564,"2838 Juan Stream
North Sarahmouth, FM 53962"
57818.79941,6.855622576,6.051938963,4.37,37984.18798,"2097 Smith Fields
Barberville, NM 87706"
81462.86286,6.114043517,7.065028292,4.02,31484.95511,"6091 Manning Centers
Burnsmouth, MH 63616-5817"
74584.37392,5.720481801,6.414774565,3.36,46372.74504,"844 Sheila Flat Suite 824
Isabellafort, MH 41980"
67445.13841,6.980594587,7.486903794,3.24,36419.17069,"98327 Clark Place
Michaelburgh, NJ 88514"
61660.27229,6.986938461,6.262991666,3.12,50291.35995,"55116 David Glens
Port Breannaside, CA 74199-2499"
74405.37257,5.623071765,5.546842196,2.43,28304.92386,"8169 Benjamin Shore Suite 064
Moniqueport, TN 52966"
71074.79941,6.807573257,7.290495553,5.28,44214.49364,"USCGC Adams
FPO AA 27566"
77864.5148,5.119941049,6.929686495,3.4,25200.42395,"1217 Zachary Fort Suite 014
Jamesmouth, MN 35838"
70692.37299,3.909432709,7.763453654,4.36,31027.50583,"796 Swanson Summit
Maciasburgh, MI 07290-1585"
72750.56473,5.904146627,7.308664006,3.3,45134.65342,"93684 Christensen Street
Boyleburgh, PR 71060-9687"
76483.58551,5.232203993,5.458379949,2.01,54737.92664,"9653 Rush Cliffs Suite 130
Caldwellside, PR 40207-1379"
74401.69918,5.264487765,5.416410273,2.16,26015.38384,"1676 Mitchell Islands Suite 477
Leeport, VT 34881"
59378.44838,6.90536678,7.085086291,3.34,43306.35042,"09568 Rose Pines
Christopherbury, KY 47865-6077"
84691.77031,6.733798591,7.624094724,5.19,22216.78721,"1470 Evans Land Suite 860
Thompsonville, TN 61743"
66832.30745,7.374954969,5.793589812,2.08,41344.5206,"2694 Morgan Ranch Apt. 885
West Matthew, IL 77377-2143"
81947.83832,7.470063235,6.122908818,2.41,43487.57712,"7759 Logan Trace Suite 136
Deborahberg, LA 43737"
68342.25967,6.464507574,7.45932335,5.27,34530.72763,"1147 Chan Park Suite 914
West Scottland, OH 25204-1523"
52941.73085,6.064374258,6.718719308,4.02,54294.76621,"1231 Jane Avenue Apt. 902
South Anne, NH 48392-1831"
81785.71266,4.521073951,6.847854216,3.17,56712.06902,"11947 Watson Village Suite 760
New Brettside, MD 61704"
94494.38435,7.240433776,6.700315713,3.12,31307.5215,"643 Stephen Circle
North Kennethton, NH 45233"
68177.40477,6.463362271,5.625555164,3.48,23835.28645,"494 Tiffany Loaf
South Chelsea, RI 85200-8345"
65893.44773,4.968478883,6.665318115,4.1,28173.79002,"2525 Alexandria Flats Apt. 039
South Angela, LA 23518-9870"
71793.86826,7.328201439,7.422304752,6.08,53272.79247,"9173 Jessica Harbors Apt. 388
East Dalton, OR 42003"
90864.87746,4.840861723,7.345925208,5.01,39183.03228,"851 Adams Points Apt. 622
West Michael, NE 23572"
62034.98064,5.825433141,7.878756751,4.29,29194.00407,"220 Lucero Plaza Suite 571
Leeside, MD 10820-0662"
75545.62733,5.586017083,5.929137508,4.26,32614.31774,"108 Kayla Extensions Suite 007
Port Bethview, IA 58845"
74852.73538,7.052158313,8.433007791,6.29,26120.66089,"96897 Eric Inlet
Vincentville, ME 10210"
62303.11302,5.231732411,8.454274609,3.05,33711.72484,"522 Keith Spur Suite 131
New Matthew, AR 03859-5547"
71481.03493,5.188491937,7.152361081,4.32,45246.1741,"Unit 1267 Box 3271
DPO AA 39196-7180"
80484.87001,4.509879994,5.771422322,2.3,28076.97938,"785 Chelsea Ridge Apt. 995
West Jennifermouth, WA 94552"
84431.67331,4.438324285,7.793078979,3.27,26124.40716,"2462 Brewer Gateway Suite 655
Vasquezbury, HI 84517"
55707.35382,4.416729235,6.756375842,4.25,22588.57754,"944 Miller Bridge Suite 519
West Brooke, GU 62116-4522"
81023.01749,6.512186978,5.656993706,2.36,30501.64782,"4328 Denise Landing
New Christopher, IL 59664-4530"
72466.08059,5.831390667,5.67083293,2.01,12113.11474,"5149 Brandon Divide
Millerport, AL 21191-6192"
71663.29801,6.00708895,6.710290608,2.02,35315.03035,"3862 Caldwell Estates
Floresburgh, WV 75010-7415"
81881.60723,5.254398751,8.952151664,4.49,62340.64,"62924 Nelson Mountains Suite 665
East Darlene, AL 82461-7228"
85480.43728,2.797214954,5.184568923,4.19,47508.80534,"406 Webb View Suite 914
Port Billy, ME 16909"
